league_id,name,type,country,country_code,season,season_start,season_end,logo,flag,standings,is_current,coverage_standings,coverage_fixtures_events,coverage_fixtures_lineups,coverage_fixtures_statistics,coverage_fixtures_players_statistics,coverage_players,coverage_topscorers,coverage_predictions,coverage_odds
2378,Ligue Professionnelle 1,League,Tunisia,TN,2012,2012-11-10,2013-05-29,https://media.api-sports.io/football/leagues/202.png,https://media.api-sports.io/flags/tn.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2379,Ligue Professionnelle 1,League,Tunisia,TN,2011,2011-11-04,2012-10-03,https://media.api-sports.io/football/leagues/202.png,https://media.api-sports.io/flags/tn.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2380,Cup,Cup,Turkey,TR,2018,2018-08-28,2019-05-15,https://media.api-sports.io/football/leagues/206.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
2381,Super Cup,Cup,Turkey,TR,2018,2018-08-05,2018-08-05,https://media.api-sports.io/football/leagues/551.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2382,Super Cup,Cup,Turkey,TR,2017,2017-08-06,2017-08-06,https://media.api-sports.io/football/leagues/551.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2383,Super Cup,Cup,Turkey,TR,2016,2016-08-13,2016-08-13,https://media.api-sports.io/football/leagues/551.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2384,Super Cup,Cup,Turkey,TR,2015,2015-08-08,2015-08-08,https://media.api-sports.io/football/leagues/551.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2385,Super Cup,Cup,Turkey,TR,2014,2014-08-25,2014-08-25,https://media.api-sports.io/football/leagues/551.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2386,Super Cup,Cup,Turkey,TR,2013,2013-08-11,2013-08-11,https://media.api-sports.io/football/leagues/551.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2387,Super Cup,Cup,Turkey,TR,2012,2012-08-12,2012-08-12,https://media.api-sports.io/football/leagues/551.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2388,Super Lig,League,Turkey,TR,2015,2015-08-14,2016-05-19,https://media.api-sports.io/football/leagues/203.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
2389,Super Lig,League,Turkey,TR,2014,2014-08-29,2015-05-30,https://media.api-sports.io/football/leagues/203.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2390,Super Lig,League,Turkey,TR,2013,2013-08-16,2014-05-18,https://media.api-sports.io/football/leagues/203.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2391,Super Lig,League,Turkey,TR,2012,2012-08-17,2013-05-19,https://media.api-sports.io/football/leagues/203.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2392,Super Lig,League,Turkey,TR,2011,2011-09-10,2012-05-12,https://media.api-sports.io/football/leagues/203.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2393,TFF 1. Lig,League,Turkey,TR,2017,2017-08-11,2018-05-19,https://media.api-sports.io/football/leagues/204.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
2394,TFF 1. Lig,League,Turkey,TR,2016,2016-08-19,2017-06-04,https://media.api-sports.io/football/leagues/204.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
2395,TFF 1. Lig,League,Turkey,TR,2015,2015-08-14,2016-05-27,https://media.api-sports.io/football/leagues/204.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2396,TFF 1. Lig,League,Turkey,TR,2014,2014-08-29,2015-06-05,https://media.api-sports.io/football/leagues/204.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2397,TFF 1. Lig,League,Turkey,TR,2013,2013-08-17,2014-05-18,https://media.api-sports.io/football/leagues/204.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2398,TFF 1. Lig,League,Turkey,TR,2012,2012-08-25,2013-05-26,https://media.api-sports.io/football/leagues/204.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2399,TFF 1. Lig,League,Turkey,TR,2011,2011-09-09,2012-05-27,https://media.api-sports.io/football/leagues/204.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2400,TFF 2. Lig,League,Turkey,TR,2017,2017-08-26,2018-05-05,https://media.api-sports.io/football/leagues/205.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2401,TFF 2. Lig,League,Turkey,TR,2016,2016-09-03,2017-04-29,https://media.api-sports.io/football/leagues/205.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2402,TFF 2. Lig,League,Turkey,TR,2015,2015-09-05,2016-04-30,https://media.api-sports.io/football/leagues/205.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2403,TFF 2. Lig,League,Turkey,TR,2014,2014-08-31,2015-05-03,https://media.api-sports.io/football/leagues/205.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2404,TFF 2. Lig,League,Turkey,TR,2013,2013-09-08,2014-05-11,https://media.api-sports.io/football/leagues/205.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2405,TFF 2. Lig,League,Turkey,TR,2012,2012-09-09,2013-05-12,https://media.api-sports.io/football/leagues/205.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2406,TFF 2. Lig,League,Turkey,TR,2011,2011-09-11,2012-05-20,https://media.api-sports.io/football/leagues/205.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2407,Cup,Cup,Turkey,TR,2017,2017-08-22,2018-05-10,https://media.api-sports.io/football/leagues/206.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
2408,Cup,Cup,Turkey,TR,2016,2016-08-29,2017-05-31,https://media.api-sports.io/football/leagues/206.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
2409,Cup,Cup,Turkey,TR,2015,2015-09-02,2016-05-26,https://media.api-sports.io/football/leagues/206.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2410,Cup,Cup,Turkey,TR,2014,2014-09-03,2015-06-03,https://media.api-sports.io/football/leagues/206.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2411,Cup,Cup,Turkey,TR,2013,2013-09-01,2014-05-07,https://media.api-sports.io/football/leagues/206.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2412,Cup,Cup,Turkey,TR,2012,2012-09-19,2013-05-22,https://media.api-sports.io/football/leagues/206.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2413,Cup,Cup,Turkey,TR,2011,2011-12-07,2012-05-16,https://media.api-sports.io/football/leagues/206.png,https://media.api-sports.io/flags/tr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2414,3. Lig - Group 1,League,Turkey,TR,2015,2015-08-23,2016-04-30,https://media.api-sports.io/football/leagues/552.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2415,3. Lig - Group 1,League,Turkey,TR,2014,2014-09-07,2015-05-10,https://media.api-sports.io/football/leagues/552.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2416,3. Lig - Group 1,League,Turkey,TR,2013,2013-09-01,2014-05-04,https://media.api-sports.io/football/leagues/552.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2417,3. Lig - Group 1,League,Turkey,TR,2012,2012-09-09,2013-05-05,https://media.api-sports.io/football/leagues/552.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2418,3. Lig - Group 1,League,Turkey,TR,2011,2011-08-28,2012-05-13,https://media.api-sports.io/football/leagues/552.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2419,3. Lig - Group 2,League,Turkey,TR,2015,2015-08-23,2016-04-30,https://media.api-sports.io/football/leagues/553.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2420,3. Lig - Group 2,League,Turkey,TR,2014,2014-09-07,2015-05-10,https://media.api-sports.io/football/leagues/553.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2421,3. Lig - Group 2,League,Turkey,TR,2013,2013-09-01,2014-05-04,https://media.api-sports.io/football/leagues/553.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2422,3. Lig - Group 2,League,Turkey,TR,2012,2012-09-08,2013-05-05,https://media.api-sports.io/football/leagues/553.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2423,3. Lig - Group 2,League,Turkey,TR,2011,2011-08-28,2012-05-13,https://media.api-sports.io/football/leagues/553.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2424,3. Lig - Group 3,League,Turkey,TR,2015,2015-08-22,2016-05-01,https://media.api-sports.io/football/leagues/554.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2425,3. Lig - Group 3,League,Turkey,TR,2014,2014-09-07,2015-05-10,https://media.api-sports.io/football/leagues/554.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2426,3. Lig - Group 3,League,Turkey,TR,2013,2013-09-01,2014-05-04,https://media.api-sports.io/football/leagues/554.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2427,3. Lig - Group 3,League,Turkey,TR,2012,2012-09-09,2013-05-05,https://media.api-sports.io/football/leagues/554.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2428,3. Lig - Group 3,League,Turkey,TR,2011,2011-08-28,2012-05-13,https://media.api-sports.io/football/leagues/554.png,https://media.api-sports.io/flags/tr.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2429,1. Deild,League,Faroe-Islands,FO,2015,2015-03-07,2015-09-26,https://media.api-sports.io/football/leagues/366.png,https://media.api-sports.io/flags/fo.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2430,1. Deild,League,Faroe-Islands,FO,2014,2014-03-15,2014-10-04,https://media.api-sports.io/football/leagues/366.png,https://media.api-sports.io/flags/fo.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2431,1. Deild,League,Faroe-Islands,FO,2013,2013-03-16,2013-10-05,https://media.api-sports.io/football/leagues/366.png,https://media.api-sports.io/flags/fo.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2432,1. Deild,League,Faroe-Islands,FO,2012,2012-03-31,2012-09-22,https://media.api-sports.io/football/leagues/366.png,https://media.api-sports.io/flags/fo.svg,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2433,Meistaradeildin,League,Faroe-Islands,FO,2015,2015-03-01,2015-10-03,https://media.api-sports.io/football/leagues/367.png,https://media.api-sports.io/flags/fo.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2434,Meistaradeildin,League,Faroe-Islands,FO,2014,2014-03-15,2014-10-25,https://media.api-sports.io/football/leagues/367.png,https://media.api-sports.io/flags/fo.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2435,Meistaradeildin,League,Faroe-Islands,FO,2013,2013-03-09,2013-10-26,https://media.api-sports.io/football/leagues/367.png,https://media.api-sports.io/flags/fo.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2574,Premier League,League,Ghana,GH,2016,2016-02-20,2016-09-18,https://media.api-sports.io/football/leagues/570.png,https://media.api-sports.io/flags/gh.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2436,Meistaradeildin,League,Faroe-Islands,FO,2012,2012-03-24,2012-10-06,https://media.api-sports.io/football/leagues/367.png,https://media.api-sports.io/flags/fo.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2437,National Football League,League,Fiji,FJ,2015,2015-06-13,2015-07-04,https://media.api-sports.io/football/leagues/376.png,https://media.api-sports.io/flags/fj.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2438,National Football League,League,Fiji,FJ,2014,2014-09-13,2014-09-21,https://media.api-sports.io/football/leagues/376.png,https://media.api-sports.io/flags/fj.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2439,National Football League,League,Fiji,FJ,2013,2012-09-16,2012-09-23,https://media.api-sports.io/football/leagues/376.png,https://media.api-sports.io/flags/fj.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2440,Ykkonen,League,Finland,FI,2015,2015-05-02,2015-10-17,https://media.api-sports.io/football/leagues/245.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2441,Ykkonen,League,Finland,FI,2014,2014-04-26,2014-10-04,https://media.api-sports.io/football/leagues/245.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2442,Ykkonen,League,Finland,FI,2013,2013-04-29,2013-10-05,https://media.api-sports.io/football/leagues/245.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2443,Ykkonen,League,Finland,FI,2012,2012-04-27,2012-10-06,https://media.api-sports.io/football/leagues/245.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2444,Veikkausliiga,League,Finland,FI,2015,2015-04-12,2015-10-25,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
2445,Veikkausliiga,League,Finland,FI,2014,2014-04-06,2014-10-26,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2446,Veikkausliiga,League,Finland,FI,2013,2013-04-13,2013-10-26,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2447,Veikkausliiga,League,Finland,FI,2012,2012-04-15,2012-10-27,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2448,Suomen Cup,Cup,Finland,FI,2018,2017-09-06,2018-05-12,https://media.api-sports.io/football/leagues/246.png,https://media.api-sports.io/flags/fi.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2449,Suomen Cup,Cup,Finland,FI,2017,2016-09-01,2017-09-23,https://media.api-sports.io/football/leagues/246.png,https://media.api-sports.io/flags/fi.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2450,Suomen Cup,Cup,Finland,FI,2016,2016-02-05,2016-09-24,https://media.api-sports.io/football/leagues/246.png,https://media.api-sports.io/flags/fi.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2451,Suomen Cup,Cup,Finland,FI,2015,2015-02-17,2015-09-26,https://media.api-sports.io/football/leagues/246.png,https://media.api-sports.io/flags/fi.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2452,Suomen Cup,Cup,Finland,FI,2014,2014-02-19,2014-11-01,https://media.api-sports.io/football/leagues/246.png,https://media.api-sports.io/flags/fi.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2453,Suomen Cup,Cup,Finland,FI,2013,2013-02-20,2013-09-28,https://media.api-sports.io/football/leagues/246.png,https://media.api-sports.io/flags/fi.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2454,Suomen Cup,Cup,Finland,FI,2012,2012-02-14,2012-09-29,https://media.api-sports.io/football/leagues/246.png,https://media.api-sports.io/flags/fi.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2455,Kakkonen - Lohko A,League,Finland,FI,2016,2016-05-04,2016-10-01,https://media.api-sports.io/football/leagues/247.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2456,Kakkonen - Lohko A,League,Finland,FI,2015,2015-04-25,2015-10-03,https://media.api-sports.io/football/leagues/247.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2457,Kakkonen - Lohko A,League,Finland,FI,2014,2014-04-18,2014-10-04,https://media.api-sports.io/football/leagues/247.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2458,Kakkonen - Lohko A,League,Finland,FI,2013,2013-04-20,2013-10-05,https://media.api-sports.io/football/leagues/247.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2459,Kakkonen - Lohko A,League,Finland,FI,2012,2012-09-30,2012-10-06,https://media.api-sports.io/football/leagues/247.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2460,Kakkonen - Lohko B,League,Finland,FI,2016,2016-04-30,2016-10-01,https://media.api-sports.io/football/leagues/248.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2461,Kakkonen - Lohko B,League,Finland,FI,2015,2015-04-24,2015-10-03,https://media.api-sports.io/football/leagues/248.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2462,Kakkonen - Lohko B,League,Finland,FI,2014,2014-04-23,2014-10-04,https://media.api-sports.io/football/leagues/248.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2463,Kakkonen - Lohko B,League,Finland,FI,2013,2013-09-29,2013-10-05,https://media.api-sports.io/football/leagues/248.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2464,Kakkonen - Lohko B,League,Finland,FI,2012,2012-09-30,2012-10-06,https://media.api-sports.io/football/leagues/248.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2465,Kakkonen - Lohko C,League,Finland,FI,2016,2016-05-03,2016-10-01,https://media.api-sports.io/football/leagues/249.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2466,Kakkonen - Lohko C,League,Finland,FI,2015,2015-04-24,2015-10-03,https://media.api-sports.io/football/leagues/249.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2467,Kakkonen - Lohko C,League,Finland,FI,2014,2014-04-19,2014-10-04,https://media.api-sports.io/football/leagues/249.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2468,Kakkonen - Lohko C,League,Finland,FI,2013,2013-04-21,2013-10-05,https://media.api-sports.io/football/leagues/249.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2469,Kakkonen - Lohko C,League,Finland,FI,2012,2012-09-27,2012-10-06,https://media.api-sports.io/football/leagues/249.png,https://media.api-sports.io/flags/fi.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2470,Trophée des Champions,Cup,France,FR,2014,2014-08-02,2014-08-02,https://media.api-sports.io/football/leagues/526.png,https://media.api-sports.io/flags/fr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2471,Trophée des Champions,Cup,France,FR,2013,2013-08-03,2013-08-03,https://media.api-sports.io/football/leagues/526.png,https://media.api-sports.io/flags/fr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2472,Trophée des Champions,Cup,France,FR,2012,2012-07-28,2012-07-28,https://media.api-sports.io/football/leagues/526.png,https://media.api-sports.io/flags/fr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2473,National,League,France,FR,2015,2015-08-07,2016-06-03,https://media.api-sports.io/football/leagues/63.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2474,National,League,France,FR,2014,2014-08-08,2015-05-22,https://media.api-sports.io/football/leagues/63.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2475,National,League,France,FR,2013,2013-08-09,2014-05-23,https://media.api-sports.io/football/leagues/63.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2476,National,League,France,FR,2012,2012-08-03,2013-05-24,https://media.api-sports.io/football/leagues/63.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2477,National,League,France,FR,2011,2011-08-05,2012-05-26,https://media.api-sports.io/football/leagues/63.png,https://media.api-sports.io/flags/fr.svg,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2478,Coupe de France,Cup,France,FR,2015,2015-11-13,2016-05-21,https://media.api-sports.io/football/leagues/66.png,https://media.api-sports.io/flags/fr.svg,0,0,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
2479,Coupe de France,Cup,France,FR,2014,2014-11-15,2015-05-30,https://media.api-sports.io/football/leagues/66.png,https://media.api-sports.io/flags/fr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2480,Coupe de France,Cup,France,FR,2013,2013-11-16,2014-05-03,https://media.api-sports.io/football/leagues/66.png,https://media.api-sports.io/flags/fr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2481,Coupe de France,Cup,France,FR,2012,2012-11-16,2013-05-31,https://media.api-sports.io/football/leagues/66.png,https://media.api-sports.io/flags/fr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2482,Coupe de France,Cup,France,FR,2011,2011-11-18,2012-04-28,https://media.api-sports.io/football/leagues/66.png,https://media.api-sports.io/flags/fr.svg,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
2483,Coupe de la Ligue,Cup,France,FR,2015,2015-08-11,2016-04-23,https://media.api-sports.io/football/leagues/65.png,https://media.api-sports.io/flags/fr.svg,0,0,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
