team_id,name,code,logo,country,is_national,founded,venue_name,venue_surface,venue_address,venue_city,venue_capacity,year
165,Borussia Dortmund,,https://media.api-sports.io/football/teams/165.png,Germany,FALSE,1909,Signal-Iduna-Park,grass,Strobelalle 50,Dortmund,81365,2020
163,Borussia Monchengladbach,,https://media.api-sports.io/football/teams/163.png,Germany,FALSE,1900,Stadion im BORUSSIA-PARK,grass,Hennes-Weisweiler-Allee 1,Mönchengladbach,54057,2020
173,RB Leipzig,,https://media.api-sports.io/football/teams/173.png,Germany,FALSE,2009,Red Bull Arena,grass,Am Sportforum 3,Leipzig,44345,2020
164,FSV Mainz 05,,https://media.api-sports.io/football/teams/164.png,Germany,FALSE,1905,OPEL ARENA,grass,Eugen-Salomon-Straße 1,Mainz,34034,2020
161,VfL Wolfsburg,,https://media.api-sports.io/football/teams/161.png,Germany,FALSE,1945,VOLKSWAGEN ARENA,grass,In den Allerwiesen 1,Wolfsburg,30000,2020
168,Bayer Leverkusen,,https://media.api-sports.io/football/teams/168.png,Germany,FALSE,1904,BayArena,grass,Bismarckstr. 122-124,Leverkusen,30210,2020
169,Eintracht Frankfurt,,https://media.api-sports.io/football/teams/169.png,Germany,FALSE,1899,Deutsche Bank Park,grass,Mörfelder Landstr. 362,Frankfurt am Main,52300,2020
188,Arminia Bielefeld,,https://media.api-sports.io/football/teams/188.png,Germany,FALSE,1905,SchücoArena,grass,Melanchthonstr. 31a,Bielefeld,27300,2020
182,Union Berlin,,https://media.api-sports.io/football/teams/182.png,Germany,FALSE,1966,Stadion An der Alten Försterei,grass,"Hämmerlingstraße 80-88, Köpenick",Berlin,22467,2020
170,FC Augsburg,,https://media.api-sports.io/football/teams/170.png,Germany,FALSE,1907,WWK Arena,grass,Bürgermeister Ulrich-Straße 90,Augsburg,30662,2020
192,FC Koln,,https://media.api-sports.io/football/teams/192.png,Germany,FALSE,1948,RheinEnergieStadion,grass,Aachener Str. 999,Köln,50076,2020
167,1899 Hoffenheim,,https://media.api-sports.io/football/teams/167.png,Germany,FALSE,1899,PreZero Arena,grass,Dietmar-Hopp-Straße 1,Sinsheim,30164,2020
162,Werder Bremen,,https://media.api-sports.io/football/teams/162.png,Germany,FALSE,1899,wohninvest WESERSTADION,grass,Franz-Böhmert-Straße 1c,Bremen,42358,2020
159,Hertha Berlin,,https://media.api-sports.io/football/teams/159.png,Germany,FALSE,1892,Olympiastadion Berlin,grass,Olympischer Platz 3,Berlin,77116,2020
172,VfB Stuttgart,,https://media.api-sports.io/football/teams/172.png,Germany,FALSE,1893,Mercedes-Benz-Arena,grass,Mercedesstrasse 87,Stuttgart,60469,2020
160,SC Freiburg,,https://media.api-sports.io/football/teams/160.png,Germany,FALSE,1904,Schwarzwald-Stadion,grass,Schwarzwaldstraße 193,Freiburg im Breisgau,25000,2020
494,Udinese,,https://media.api-sports.io/football/teams/494.png,Italy,FALSE,1896,Dacia Arena,grass,"Piazza le Repubblica Argentina, 3",Udine,25952,2010
495,Genoa,,https://media.api-sports.io/football/teams/495.png,Italy,FALSE,1893,Stadio Comunale Luigi Ferraris,grass,"Via Giovanni De Prà, 1",Genova,36703,2010
497,AS Roma,,https://media.api-sports.io/football/teams/497.png,Italy,FALSE,1927,Stadio Olimpico,grass,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,2010
509,Cesena,,https://media.api-sports.io/football/teams/509.png,Italy,FALSE,1940,Orogel Stadium-Dino Manuzzi,artificial turf,"Via dello Stadio, 124",Cesena,23860,2010
508,Bari,,https://media.api-sports.io/football/teams/508.png,Italy,FALSE,1908,Stadio Comunale San Nicola,grass,Strada Provinciale Modugno-Carbonara,Bari,58270,2010
496,Juventus,,https://media.api-sports.io/football/teams/496.png,Italy,FALSE,1897,Allianz Stadium,grass,Strada Comunale di Altessano 131,Torino,45666,2010
491,Chievo,,https://media.api-sports.io/football/teams/491.png,Italy,FALSE,1929,Stadio Marc'Antonio Bentegodi,grass,Piazzale Olimpia,Verona,39211,2010
1580,Catania,,https://media.api-sports.io/football/teams/1580.png,Italy,FALSE,1908,Stadio Angelo Massimino,grass,Piazza Vincenzo Spedini,Catania,20104,2010
489,AC Milan,,https://media.api-sports.io/football/teams/489.png,Italy,FALSE,1899,Stadio Giuseppe Meazza,grass,Via Piccolomini 5,Milano,80018,2010
867,Lecce,,https://media.api-sports.io/football/teams/867.png,Italy,FALSE,1908,Stadio Comunale Via del Mare,grass,Viale dello Stadio,Lecce,33876,2010
523,Parma,,https://media.api-sports.io/football/teams/523.png,Italy,FALSE,1913,Stadio Ennio Tardini,grass,"Via Partigiani d&apos;Italia, 1",Parma,21473,2010
518,Brescia,,https://media.api-sports.io/football/teams/518.png,Italy,FALSE,1911,Stadio Mario Rigamonti,grass,"Via Giovanni Novagani, 8",Brescia,27547,2010
498,Sampdoria,,https://media.api-sports.io/football/teams/498.png,Italy,FALSE,1946,Stadio Comunale Luigi Ferraris,grass,"Via Giovanni De Prà, 1",Genova,36703,2010
487,Lazio,,https://media.api-sports.io/football/teams/487.png,Italy,FALSE,1900,Stadio Olimpico,grass,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,2010
522,Palermo,,https://media.api-sports.io/football/teams/522.png,Italy,FALSE,1900,Stadio Renzo Barbera,grass,"Viale del Fante, 11",Palermo,36349,2010
490,Cagliari,,https://media.api-sports.io/football/teams/490.png,Italy,FALSE,1920,Sardegna Arena,grass,Via Raimondo Carta Raspi,Cagliari,16416,2010
502,Fiorentina,,https://media.api-sports.io/football/teams/502.png,Italy,FALSE,1926,Stadio Artemio Franchi,grass,Viale Manfredo Fanti 14,Firenze,43147,2010
492,Napoli,,https://media.api-sports.io/football/teams/492.png,Italy,FALSE,1904,Stadio San Paolo,grass,Pizzale Vincenzo Tecchio,Napoli,60240,2010
500,Bologna,,https://media.api-sports.io/football/teams/500.png,Italy,FALSE,1909,Stadio Renato Dall'Ara,grass,"Via Andrea Costa, 174",Bologna,39279,2010
505,Inter,,https://media.api-sports.io/football/teams/505.png,Italy,FALSE,1908,Stadio Giuseppe Meazza,grass,Via Piccolomini 5,Milano,80018,2010
1583,Robur Siena,,https://media.api-sports.io/football/teams/1583.png,Italy,FALSE,1904,Stadio Comunale Artemio Franchi - Montepaschi Arena,grass,"Via Mille, 3",Siena,15373,2011
502,Fiorentina,,https://media.api-sports.io/football/teams/502.png,Italy,FALSE,1926,Stadio Artemio Franchi,grass,Viale Manfredo Fanti 14,Firenze,43147,2011
490,Cagliari,,https://media.api-sports.io/football/teams/490.png,Italy,FALSE,1920,Sardegna Arena,grass,Via Raimondo Carta Raspi,Cagliari,16416,2011
489,AC Milan,,https://media.api-sports.io/football/teams/489.png,Italy,FALSE,1899,Stadio Giuseppe Meazza,grass,Via Piccolomini 5,Milano,80018,2011
494,Udinese,,https://media.api-sports.io/football/teams/494.png,Italy,FALSE,1896,Dacia Arena,grass,"Piazza le Repubblica Argentina, 3",Udine,25952,2011
496,Juventus,,https://media.api-sports.io/football/teams/496.png,Italy,FALSE,1897,Allianz Stadium,grass,Strada Comunale di Altessano 131,Torino,45666,2011
499,Atalanta,,https://media.api-sports.io/football/teams/499.png,Italy,FALSE,1907,Gewiss Stadium,grass,"Viale Caio Giulio Cesare, 18",Bergamo,21300,2011
509,Cesena,,https://media.api-sports.io/football/teams/509.png,Italy,FALSE,1940,Orogel Stadium-Dino Manuzzi,artificial turf,"Via dello Stadio, 124",Cesena,23860,2011
500,Bologna,,https://media.api-sports.io/football/teams/500.png,Italy,FALSE,1909,Stadio Renato Dall'Ara,grass,"Via Andrea Costa, 174",Bologna,39279,2011
497,AS Roma,,https://media.api-sports.io/football/teams/497.png,Italy,FALSE,1927,Stadio Olimpico,grass,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,2011
505,Inter,,https://media.api-sports.io/football/teams/505.png,Italy,FALSE,1908,Stadio Giuseppe Meazza,grass,Via Piccolomini 5,Milano,80018,2011
867,Lecce,,https://media.api-sports.io/football/teams/867.png,Italy,FALSE,1908,Stadio Comunale Via del Mare,grass,Viale dello Stadio,Lecce,33876,2011
487,Lazio,,https://media.api-sports.io/football/teams/487.png,Italy,FALSE,1900,Stadio Olimpico,grass,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,2011
491,Chievo,,https://media.api-sports.io/football/teams/491.png,Italy,FALSE,1929,Stadio Marc'Antonio Bentegodi,grass,Piazzale Olimpia,Verona,39211,2011
492,Napoli,,https://media.api-sports.io/football/teams/492.png,Italy,FALSE,1904,Stadio San Paolo,grass,Pizzale Vincenzo Tecchio,Napoli,60240,2011
495,Genoa,,https://media.api-sports.io/football/teams/495.png,Italy,FALSE,1893,Stadio Comunale Luigi Ferraris,grass,"Via Giovanni De Prà, 1",Genova,36703,2011
513,Novara,,https://media.api-sports.io/football/teams/513.png,Italy,FALSE,1908,Stadio Comunale Silvio Piola,artificial turf,"Viale Kennedy, 8",Novara,17875,2011
522,Palermo,,https://media.api-sports.io/football/teams/522.png,Italy,FALSE,1900,Stadio Renzo Barbera,grass,"Viale del Fante, 11",Palermo,36349,2011
523,Parma,,https://media.api-sports.io/football/teams/523.png,Italy,FALSE,1913,Stadio Ennio Tardini,grass,"Via Partigiani d&apos;Italia, 1",Parma,21473,2011
1580,Catania,,https://media.api-sports.io/football/teams/1580.png,Italy,FALSE,1908,Stadio Angelo Massimino,grass,Piazza Vincenzo Spedini,Catania,20104,2011
502,Fiorentina,,https://media.api-sports.io/football/teams/502.png,Italy,FALSE,1926,Stadio Artemio Franchi,grass,Viale Manfredo Fanti 14,Firenze,43147,2012
494,Udinese,,https://media.api-sports.io/football/teams/494.png,Italy,FALSE,1896,Dacia Arena,grass,"Piazza le Repubblica Argentina, 3",Udine,25952,2012
496,Juventus,,https://media.api-sports.io/football/teams/496.png,Italy,FALSE,1897,Allianz Stadium,grass,Strada Comunale di Altessano 131,Torino,45666,2012
523,Parma,,https://media.api-sports.io/football/teams/523.png,Italy,FALSE,1913,Stadio Ennio Tardini,grass,"Via Partigiani d&apos;Italia, 1",Parma,21473,2012
489,AC Milan,,https://media.api-sports.io/football/teams/489.png,Italy,FALSE,1899,Stadio Giuseppe Meazza,grass,Via Piccolomini 5,Milano,80018,2012
498,Sampdoria,,https://media.api-sports.io/football/teams/498.png,Italy,FALSE,1946,Stadio Comunale Luigi Ferraris,grass,"Via Giovanni De Prà, 1",Genova,36703,2012
499,Atalanta,,https://media.api-sports.io/football/teams/499.png,Italy,FALSE,1907,Gewiss Stadium,grass,"Viale Caio Giulio Cesare, 18",Bergamo,21300,2012
487,Lazio,,https://media.api-sports.io/football/teams/487.png,Italy,FALSE,1900,Stadio Olimpico,grass,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,2012
491,Chievo,,https://media.api-sports.io/football/teams/491.png,Italy,FALSE,1929,Stadio Marc'Antonio Bentegodi,grass,Piazzale Olimpia,Verona,39211,2012
500,Bologna,,https://media.api-sports.io/football/teams/500.png,Italy,FALSE,1909,Stadio Renato Dall'Ara,grass,"Via Andrea Costa, 174",Bologna,39279,2012
495,Genoa,,https://media.api-sports.io/football/teams/495.png,Italy,FALSE,1893,Stadio Comunale Luigi Ferraris,grass,"Via Giovanni De Prà, 1",Genova,36703,2012
490,Cagliari,,https://media.api-sports.io/football/teams/490.png,Italy,FALSE,1920,Sardegna Arena,grass,Via Raimondo Carta Raspi,Cagliari,16416,2012
522,Palermo,,https://media.api-sports.io/football/teams/522.png,Italy,FALSE,1900,Stadio Renzo Barbera,grass,"Viale del Fante, 11",Palermo,36349,2012
492,Napoli,,https://media.api-sports.io/football/teams/492.png,Italy,FALSE,1904,Stadio San Paolo,grass,Pizzale Vincenzo Tecchio,Napoli,60240,2012
525,Pescara,,https://media.api-sports.io/football/teams/525.png,Italy,FALSE,1936,Stadio Adriatico-Giovanni Cornacchia,grass,Via Pepe,Pescara,20476,2012
505,Inter,,https://media.api-sports.io/football/teams/505.png,Italy,FALSE,1908,Stadio Giuseppe Meazza,grass,Via Piccolomini 5,Milano,80018,2012
497,AS Roma,,https://media.api-sports.io/football/teams/497.png,Italy,FALSE,1927,Stadio Olimpico,grass,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,2012
1580,Catania,,https://media.api-sports.io/football/teams/1580.png,Italy,FALSE,1908,Stadio Angelo Massimino,grass,Piazza Vincenzo Spedini,Catania,20104,2012
1583,Robur Siena,,https://media.api-sports.io/football/teams/1583.png,Italy,FALSE,1904,Stadio Comunale Artemio Franchi - Montepaschi Arena,grass,"Via Mille, 3",Siena,15373,2012
503,Torino,,https://media.api-sports.io/football/teams/503.png,Italy,FALSE,1906,Stadio Olimpico Grande Torino,grass,"Corso Sebastopoli 123, Santa Rita",Torino,27958,2012
504,Verona,,https://media.api-sports.io/football/teams/504.png,Italy,FALSE,1903,Stadio Marc'Antonio Bentegodi,grass,Piazzale Olimpia,Verona,39211,2013
489,AC Milan,,https://media.api-sports.io/football/teams/489.png,Italy,FALSE,1899,Stadio Giuseppe Meazza,grass,Via Piccolomini 5,Milano,80018,2013
498,Sampdoria,,https://media.api-sports.io/football/teams/498.png,Italy,FALSE,1946,Stadio Comunale Luigi Ferraris,grass,"Via Giovanni De Prà, 1",Genova,36703,2013
496,Juventus,,https://media.api-sports.io/football/teams/496.png,Italy,FALSE,1897,Allianz Stadium,grass,Strada Comunale di Altessano 131,Torino,45666,2013
505,Inter,,https://media.api-sports.io/football/teams/505.png,Italy,FALSE,1908,Stadio Giuseppe Meazza,grass,Via Piccolomini 5,Milano,80018,2013
495,Genoa,,https://media.api-sports.io/football/teams/495.png,Italy,FALSE,1893,Stadio Comunale Luigi Ferraris,grass,"Via Giovanni De Prà, 1",Genova,36703,2013
490,Cagliari,,https://media.api-sports.io/football/teams/490.png,Italy,FALSE,1920,Sardegna Arena,grass,Via Raimondo Carta Raspi,Cagliari,16416,2013
499,Atalanta,,https://media.api-sports.io/football/teams/499.png,Italy,FALSE,1907,Gewiss Stadium,grass,"Viale Caio Giulio Cesare, 18",Bergamo,21300,2013
487,Lazio,,https://media.api-sports.io/football/teams/487.png,Italy,FALSE,1900,Stadio Olimpico,grass,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,2013
494,Udinese,,https://media.api-sports.io/football/teams/494.png,Italy,FALSE,1896,Dacia Arena,grass,"Piazza le Repubblica Argentina, 3",Udine,25952,2013
868,Livorno,,https://media.api-sports.io/football/teams/868.png,Italy,FALSE,1915,Stadio Armando Picchi,grass,Piazzale Montello 14,Livorno,19238,2013
497,AS Roma,,https://media.api-sports.io/football/teams/497.png,Italy,FALSE,1927,Stadio Olimpico,grass,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,2013
492,Napoli,,https://media.api-sports.io/football/teams/492.png,Italy,FALSE,1904,Stadio San Paolo,grass,Pizzale Vincenzo Tecchio,Napoli,60240,2013
500,Bologna,,https://media.api-sports.io/football/teams/500.png,Italy,FALSE,1909,Stadio Renato Dall'Ara,grass,"Via Andrea Costa, 174",Bologna,39279,2013
523,Parma,,https://media.api-sports.io/football/teams/523.png,Italy,FALSE,1913,Stadio Ennio Tardini,grass,"Via Partigiani d&apos;Italia, 1",Parma,21473,2013
491,Chievo,,https://media.api-sports.io/football/teams/491.png,Italy,FALSE,1929,Stadio Marc'Antonio Bentegodi,grass,Piazzale Olimpia,Verona,39211,2013
503,Torino,,https://media.api-sports.io/football/teams/503.png,Italy,FALSE,1906,Stadio Olimpico Grande Torino,grass,"Corso Sebastopoli 123, Santa Rita",Torino,27958,2013
488,Sassuolo,,https://media.api-sports.io/football/teams/488.png,Italy,FALSE,1922,MAPEI Stadium - Città del Tricolore,grass,"Piazza Azzuri d&apos;Italia, 1",Reggio nell&apos;Emilia,23717,2013
502,Fiorentina,,https://media.api-sports.io/football/teams/502.png,Italy,FALSE,1926,Stadio Artemio Franchi,grass,Viale Manfredo Fanti 14,Firenze,43147,2013
1580,Catania,,https://media.api-sports.io/football/teams/1580.png,Italy,FALSE,1908,Stadio Angelo Massimino,grass,Piazza Vincenzo Spedini,Catania,20104,2013
491,Chievo,,https://media.api-sports.io/football/teams/491.png,Italy,FALSE,1929,Stadio Marc'Antonio Bentegodi,grass,Piazzale Olimpia,Verona,39211,2014
496,Juventus,,https://media.api-sports.io/football/teams/496.png,Italy,FALSE,1897,Allianz Stadium,grass,Strada Comunale di Altessano 131,Torino,45666,2014
497,AS Roma,,https://media.api-sports.io/football/teams/497.png,Italy,FALSE,1927,Stadio Olimpico,grass,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,2014
502,Fiorentina,,https://media.api-sports.io/football/teams/502.png,Italy,FALSE,1926,Stadio Artemio Franchi,grass,Viale Manfredo Fanti 14,Firenze,43147,2014
499,Atalanta,,https://media.api-sports.io/football/teams/499.png,Italy,FALSE,1907,Gewiss Stadium,grass,"Viale Caio Giulio Cesare, 18",Bergamo,21300,2014
504,Verona,,https://media.api-sports.io/football/teams/504.png,Italy,FALSE,1903,Stadio Marc'Antonio Bentegodi,grass,Piazzale Olimpia,Verona,39211,2014
489,AC Milan,,https://media.api-sports.io/football/teams/489.png,Italy,FALSE,1899,Stadio Giuseppe Meazza,grass,Via Piccolomini 5,Milano,80018,2014
487,Lazio,,https://media.api-sports.io/football/teams/487.png,Italy,FALSE,1900,Stadio Olimpico,grass,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,2014
509,Cesena,,https://media.api-sports.io/football/teams/509.png,Italy,FALSE,1940,Orogel Stadium-Dino Manuzzi,artificial turf,"Via dello Stadio, 124",Cesena,23860,2014
523,Parma,,https://media.api-sports.io/football/teams/523.png,Italy,FALSE,1913,Stadio Ennio Tardini,grass,"Via Partigiani d&apos;Italia, 1",Parma,21473,2014
495,Genoa,,https://media.api-sports.io/football/teams/495.png,Italy,FALSE,1893,Stadio Comunale Luigi Ferraris,grass,"Via Giovanni De Prà, 1",Genova,36703,2014
492,Napoli,,https://media.api-sports.io/football/teams/492.png,Italy,FALSE,1904,Stadio San Paolo,grass,Pizzale Vincenzo Tecchio,Napoli,60240,2014
522,Palermo,,https://media.api-sports.io/football/teams/522.png,Italy,FALSE,1900,Stadio Renzo Barbera,grass,"Viale del Fante, 11",Palermo,36349,2014
498,Sampdoria,,https://media.api-sports.io/football/teams/498.png,Italy,FALSE,1946,Stadio Comunale Luigi Ferraris,grass,"Via Giovanni De Prà, 1",Genova,36703,2014
488,Sassuolo,,https://media.api-sports.io/football/teams/488.png,Italy,FALSE,1922,MAPEI Stadium - Città del Tricolore,grass,"Piazza Azzuri d&apos;Italia, 1",Reggio nell&apos;Emilia,23717,2014
490,Cagliari,,https://media.api-sports.io/football/teams/490.png,Italy,FALSE,1920,Sardegna Arena,grass,Via Raimondo Carta Raspi,Cagliari,16416,2014
503,Torino,,https://media.api-sports.io/football/teams/503.png,Italy,FALSE,1906,Stadio Olimpico Grande Torino,grass,"Corso Sebastopoli 123, Santa Rita",Torino,27958,2014
505,Inter,,https://media.api-sports.io/football/teams/505.png,Italy,FALSE,1908,Stadio Giuseppe Meazza,grass,Via Piccolomini 5,Milano,80018,2014
494,Udinese,,https://media.api-sports.io/football/teams/494.png,Italy,FALSE,1896,Dacia Arena,grass,"Piazza le Repubblica Argentina, 3",Udine,25952,2014
511,Empoli,,https://media.api-sports.io/football/teams/511.png,Italy,FALSE,1920,Stadio Carlo Castellani,grass,Viale delle Olimpiadi,Empoli,16284,2014
504,Verona,,https://media.api-sports.io/football/teams/504.png,Italy,FALSE,1903,Stadio Marc'Antonio Bentegodi,grass,Piazzale Olimpia,Verona,39211,2015
497,AS Roma,,https://media.api-sports.io/football/teams/497.png,Italy,FALSE,1927,Stadio Olimpico,grass,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,2015
487,Lazio,,https://media.api-sports.io/football/teams/487.png,Italy,FALSE,1900,Stadio Olimpico,grass,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,2015
500,Bologna,,https://media.api-sports.io/football/teams/500.png,Italy,FALSE,1909,Stadio Renato Dall'Ara,grass,"Via Andrea Costa, 174",Bologna,39279,2015
496,Juventus,,https://media.api-sports.io/football/teams/496.png,Italy,FALSE,1897,Allianz Stadium,grass,Strada Comunale di Altessano 131,Torino,45666,2015
494,Udinese,,https://media.api-sports.io/football/teams/494.png,Italy,FALSE,1896,Dacia Arena,grass,"Piazza le Repubblica Argentina, 3",Udine,25952,2015
511,Empoli,,https://media.api-sports.io/football/teams/511.png,Italy,FALSE,1920,Stadio Carlo Castellani,grass,Viale delle Olimpiadi,Empoli,16284,2015
491,Chievo,,https://media.api-sports.io/football/teams/491.png,Italy,FALSE,1929,Stadio Marc'Antonio Bentegodi,grass,Piazzale Olimpia,Verona,39211,2015
502,Fiorentina,,https://media.api-sports.io/football/teams/502.png,Italy,FALSE,1926,Stadio Artemio Franchi,grass,Viale Manfredo Fanti 14,Firenze,43147,2015
489,AC Milan,,https://media.api-sports.io/football/teams/489.png,Italy,FALSE,1899,Stadio Giuseppe Meazza,grass,Via Piccolomini 5,Milano,80018,2015
512,Frosinone,,https://media.api-sports.io/football/teams/512.png,Italy,FALSE,1928,Stadio Benito Stirpe,grass,Viale Olimpia,Frosinone,16310,2015
503,Torino,,https://media.api-sports.io/football/teams/503.png,Italy,FALSE,1906,Stadio Olimpico Grande Torino,grass,"Corso Sebastopoli 123, Santa Rita",Torino,27958,2015
505,Inter,,https://media.api-sports.io/football/teams/505.png,Italy,FALSE,1908,Stadio Giuseppe Meazza,grass,Via Piccolomini 5,Milano,80018,2015
499,Atalanta,,https://media.api-sports.io/football/teams/499.png,Italy,FALSE,1907,Gewiss Stadium,grass,"Viale Caio Giulio Cesare, 18",Bergamo,21300,2015
522,Palermo,,https://media.api-sports.io/football/teams/522.png,Italy,FALSE,1900,Stadio Renzo Barbera,grass,"Viale del Fante, 11",Palermo,36349,2015
495,Genoa,,https://media.api-sports.io/football/teams/495.png,Italy,FALSE,1893,Stadio Comunale Luigi Ferraris,grass,"Via Giovanni De Prà, 1",Genova,36703,2015
498,Sampdoria,,https://media.api-sports.io/football/teams/498.png,Italy,FALSE,1946,Stadio Comunale Luigi Ferraris,grass,"Via Giovanni De Prà, 1",Genova,36703,2015
519,Carpi,,https://media.api-sports.io/football/teams/519.png,Italy,FALSE,1909,Stadio Sandro Cabassi,grass,"Via Carlo Marx, 26",Carpi,5584,2015
488,Sassuolo,,https://media.api-sports.io/football/teams/488.png,Italy,FALSE,1922,MAPEI Stadium - Città del Tricolore,grass,"Piazza Azzuri d&apos;Italia, 1",Reggio nell&apos;Emilia,23717,2015
492,Napoli,,https://media.api-sports.io/football/teams/492.png,Italy,FALSE,1904,Stadio San Paolo,grass,Pizzale Vincenzo Tecchio,Napoli,60240,2015
501,Crotone,,https://media.api-sports.io/football/teams/501.png,Italy,FALSE,1923,Stadio Ezio Scida,grass,Via Cutro,Crotone,16108,2016
487,Lazio,,https://media.api-sports.io/football/teams/487.png,Italy,FALSE,1900,Stadio Olimpico,grass,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,2016
502,Fiorentina,,https://media.api-sports.io/football/teams/502.png,Italy,FALSE,1926,Stadio Artemio Franchi,grass,Viale Manfredo Fanti 14,Firenze,43147,2016
525,Pescara,,https://media.api-sports.io/football/teams/525.png,Italy,FALSE,1936,Stadio Adriatico-Giovanni Cornacchia,grass,Via Pepe,Pescara,20476,2016
505,Inter,,https://media.api-sports.io/football/teams/505.png,Italy,FALSE,1908,Stadio Giuseppe Meazza,grass,Via Piccolomini 5,Milano,80018,2016
494,Udinese,,https://media.api-sports.io/football/teams/494.png,Italy,FALSE,1896,Dacia Arena,grass,"Piazza le Repubblica Argentina, 3",Udine,25952,2016
522,Palermo,,https://media.api-sports.io/football/teams/522.png,Italy,FALSE,1900,Stadio Renzo Barbera,grass,"Viale del Fante, 11",Palermo,36349,2016
511,Empoli,,https://media.api-sports.io/football/teams/511.png,Italy,FALSE,1920,Stadio Carlo Castellani,grass,Viale delle Olimpiadi,Empoli,16284,2016
503,Torino,,https://media.api-sports.io/football/teams/503.png,Italy,FALSE,1906,Stadio Olimpico Grande Torino,grass,"Corso Sebastopoli 123, Santa Rita",Torino,27958,2016
488,Sassuolo,,https://media.api-sports.io/football/teams/488.png,Italy,FALSE,1922,MAPEI Stadium - Città del Tricolore,grass,"Piazza Azzuri d&apos;Italia, 1",Reggio nell&apos;Emilia,23717,2016
497,AS Roma,,https://media.api-sports.io/football/teams/497.png,Italy,FALSE,1927,Stadio Olimpico,grass,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,2016
495,Genoa,,https://media.api-sports.io/football/teams/495.png,Italy,FALSE,1893,Stadio Comunale Luigi Ferraris,grass,"Via Giovanni De Prà, 1",Genova,36703,2016
498,Sampdoria,,https://media.api-sports.io/football/teams/498.png,Italy,FALSE,1946,Stadio Comunale Luigi Ferraris,grass,"Via Giovanni De Prà, 1",Genova,36703,2016
492,Napoli,,https://media.api-sports.io/football/teams/492.png,Italy,FALSE,1904,Stadio San Paolo,grass,Pizzale Vincenzo Tecchio,Napoli,60240,2016
490,Cagliari,,https://media.api-sports.io/football/teams/490.png,Italy,FALSE,1920,Sardegna Arena,grass,Via Raimondo Carta Raspi,Cagliari,16416,2016
489,AC Milan,,https://media.api-sports.io/football/teams/489.png,Italy,FALSE,1899,Stadio Giuseppe Meazza,grass,Via Piccolomini 5,Milano,80018,2016
499,Atalanta,,https://media.api-sports.io/football/teams/499.png,Italy,FALSE,1907,Gewiss Stadium,grass,"Viale Caio Giulio Cesare, 18",Bergamo,21300,2016
491,Chievo,,https://media.api-sports.io/football/teams/491.png,Italy,FALSE,1929,Stadio Marc'Antonio Bentegodi,grass,Piazzale Olimpia,Verona,39211,2016
500,Bologna,,https://media.api-sports.io/football/teams/500.png,Italy,FALSE,1909,Stadio Renato Dall'Ara,grass,"Via Andrea Costa, 174",Bologna,39279,2016
496,Juventus,,https://media.api-sports.io/football/teams/496.png,Italy,FALSE,1897,Allianz Stadium,grass,Strada Comunale di Altessano 131,Torino,45666,2016
487,Lazio,,https://media.api-sports.io/football/teams/487.png,Italy,FALSE,1900,Stadio Olimpico,grass,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,2017
505,Inter,,https://media.api-sports.io/football/teams/505.png,Italy,FALSE,1908,Stadio Giuseppe Meazza,grass,Via Piccolomini 5,Milano,80018,2017
488,Sassuolo,,https://media.api-sports.io/football/teams/488.png,Italy,FALSE,1922,MAPEI Stadium - Città del Tricolore,grass,"Piazza Azzuri d&apos;Italia, 1",Reggio nell&apos;Emilia,23717,2017
497,AS Roma,,https://media.api-sports.io/football/teams/497.png,Italy,FALSE,1927,Stadio Olimpico,grass,"Viale dei Gladiatori, 2 / Via del Foro Italico",Roma,68530,2017
489,AC Milan,,https://media.api-sports.io/football/teams/489.png,Italy,FALSE,1899,Stadio Giuseppe Meazza,grass,Via Piccolomini 5,Milano,80018,2017
502,Fiorentina,,https://media.api-sports.io/football/teams/502.png,Italy,FALSE,1926,Stadio Artemio Franchi,grass,Viale Manfredo Fanti 14,Firenze,43147,2017
490,Cagliari,,https://media.api-sports.io/football/teams/490.png,Italy,FALSE,1920,Sardegna Arena,grass,Via Raimondo Carta Raspi,Cagliari,16416,2017
499,Atalanta,,https://media.api-sports.io/football/teams/499.png,Italy,FALSE,1907,Gewiss Stadium,grass,"Viale Caio Giulio Cesare, 18",Bergamo,21300,2017
491,Chievo,,https://media.api-sports.io/football/teams/491.png,Italy,FALSE,1929,Stadio Marc'Antonio Bentegodi,grass,Piazzale Olimpia,Verona,39211,2017
